transaction_id,datum,store,province,kategorie,bedrag,quantity,customer_id,payment_method
TXN-003942,06-15-2024,Online,,Cosmetics,-R2821.15,3,CUST-00368,EFT
TXN-003943,2024-08-20,mall of the north,Limpopo,Home,"R 6,766.51",2,CUST-01879,Card
TXN-003944,02 Feb 2024,eastgate,Gauteng Province,SPORTS,R3378.20,4,CUST-01060,EFT
TXN-003945,03-27-2024,Canal Walk,W. Cape,sports,R3848.10,1,CUST-01005,Card
TXN-003946,07/06/2024,Online,eastern cape,F&B,R557.18,2,CUST-00052,Mobile Money
TXN-003947,2024-10-03,,GAUTENG,Sport,R1498.13,3,CUST-00175,Card
TXN-003948,26/12/2024,V&A,Western cape,Sports & Outdoors,"R 4,669.46",1,CUST-01560,Cash
TXN-003949,05/12/2024,Sandton City Mall,gauteng,Clothes,4664.73,1,CUST-01246,Mobile Money
TXN-003950,12-26-2024,V&A,WC,Clothes,R299,3,CUST-01763,EFT
TXN-003951,12-26-2024,canal walk,Western Cape,Food and Beverage,R1106.84,3,CUST-01054,Mobile Money
TXN-003952,2024-07-31,Online,KwaZulu-Natal,home & living,R3764.98,1,CUST-01318,Mobile Money
TXN-003953,08-04-2024,canal walk,W. Cape,Apparel,376.33,1,CUST-00035,Card
TXN-003954,2024-10-11,menlyn park,gauteng,home & living,R1474.49,3,CUST-00040,Mobile Money
TXN-003955,20/06/2024,canal walk,Western cape,Sports,R1189.12,1,CUST-01252,Cash
TXN-003956,10-14-2024,,Limpopo Province,clothing,R2154,2,CUST-00404,Card
TXN-003957,2024-10-19,Bay West Mall,,Apparel,R1664.23,2,CUST-00299,Card
TXN-003958,06-25-2024,Canal Walk Mall,Western cape,H&L,R5910.67,2,CUST-00068,EFT
TXN-003959,01/10/2024,baywest mall,Eastern Cape,Beauty,R828.13,3,CUST-00065,Cash
TXN-003960,06 Dec 2024,,LP,beauty,R 923.55,2,CUST-00176,Mobile Money
TXN-003961,02-03-2024,Menlyn Park,gauteng,sports,R1059,1,CUST-01932,Card
TXN-003962,12 Nov 2024,baywest mall,E. Cape,ELECTRONICS,R15034.41,1,CUST-00183,Mobile Money
TXN-003963,07-08-2024,V&A,,Apparel,R 1 468.46,1,CUST-01930,Card
TXN-003964,2024-12-01,,,ELECTRONICS,10149.54,1,CUST-01126,Mobile Money
TXN-003965,18 Dec 2024,Eastgate Mall,gauteng,SPORTS,R4004,3,CUST-01399,Mobile Money
TXN-003966,2024-01-02,menlyn park,GP,Food,273.31,1,CUST-01017,Card
TXN-003967,30/04/2024,Canal Walk,,Food & Beverage,R657.09,2,CUST-00124,Card
TXN-003968,10-18-2024,Bay West Mall,E. Cape,Cosmetics,726.16,4,CUST-00202,Card
TXN-003969,01/11/2024,,KwaZulu-Natal,clothing,R2644,1,CUST-00141,EFT
TXN-003970,06-05-2024,baywest mall,eastern cape,Apparel,R1177.81,1,CUST-01592,Mobile Money
TXN-003971,16 Feb 2024,,Eastern Cape,Home,"R 6,540.73",1,CUST-00145,Card
TXN-003972,24 Jan 2024,Gateway Mall Umhlanga,,ELECTRONICS,"R 5,743.70",3,CUST-00157,EFT
TXN-003973,2024-03-18,Gateway,KwaZulu-Natal,Beauty,(R11513.34),1,CUST-01261,EFT
TXN-003974,09-16-2024,menlyn park,Gauteng,Sports,"R 2,425.03",3,CUST-00112,Cash
TXN-003975,02/02/2024,canal walk,Western cape,Beauty & Health,R528.78,1,CUST-01498,Cash
TXN-003976,12 Oct 2024,mall of the north,limpopo,Home,"R 7,152.95",1,CUST-00021,Mobile Money
TXN-003977,04-27-2024,Gateway Umhlanga,Kwazulu-Natal,SPORTS,"R 2,567.87",4,CUST-00034,Mobile Money
TXN-003978,14/08/2024,gateway umhlanga,kwazulu natal,Beauty,R1499.49,1,,Mobile Money
TXN-003979,28 Oct 2024,East Gate,Gauteng,Sports & Outdoors,R 3 954.31,1,CUST-00301,Mobile Money
TXN-003980,2024-07-02,SANDTON CITY,gauteng,Clothes,"R 1,418.76",1,CUST-00403,EFT
TXN-003981,02 Sep 2024,Sandton city,Gauteng,Cosmetics,R312.65,1,CUST-01559,Cash
TXN-003982,23/02/2024,canal walk,Western cape,Beauty,(R281.28),1,CUST-01308,Mobile Money
TXN-003983,04-23-2024,East Gate,Gauteng,Food and Beverage,R591.21,1,CUST-00252,Cash
TXN-003984,2024-01-09,Online,Kwazulu-Natal,Apparel,R1459.53,1,CUST-00701,Card
TXN-003985,08 Aug 2024,menlyn park,GAUTENG,H&L,2548.69,2,CUST-00137,EFT
TXN-003986,2024-07-11,,LP,Clothes,R3288.90,2,CUST-00872,EFT
TXN-003987,12/12/2024,Baywest,Eastern Cape,Home & Living,R6450.65,2,CUST-00098,Mobile Money
TXN-003988,21 Jun 2024,Canal Walk,WC,clothing,2240.52,2,CUST-00021,EFT
TXN-003989,25 Dec 2024,Sandton city,Gauteng,Home,R979,1,CUST-00273,Card
TXN-003990,07-27-2024,Eastgate Mall,Gauteng,Food,R396.14,3,CUST-01943,EFT
TXN-003991,2024-11-20,Eastgate Mall,GP,electronics,R 12 197.59,1,CUST-00041,Mobile Money
TXN-003992,30 Jun 2024,,Western Cape,Sports,783.88,2,CUST-00129,EFT
TXN-003993,2024-11-23,Canal walk,Western cape,Apparel,"R 2,361.02",5,CUST-00510,Mobile Money
TXN-003994,03 Sep 2024,Online Store,eastern cape,Sports & Outdoors,R2607.09,4,CUST-00904,Mobile Money
TXN-003995,2024-03-02,Eastgate Mall,GP,Clothing,1886.34,3,CUST-00858,Card
TXN-003996,09-12-2024,Menlyn Park Mall,Gauteng Province,beauty,R1256.58,2,CUST-00090,Cash
TXN-003997,02-26-2024,V&A,Western cape,food & beverage,R147.08,1,CUST-00087,Mobile Money
TXN-003998,2024-08-13,MOTN,Limpopo Province,sports,R1370.52,3,CUST-00402,EFT
TXN-003999,2024-07-13,Mall of North,LP,Home & Living,203.16,2,CUST-00250,Cash
TXN-004000,2024-10-07,Bay West Mall,EC,Clothes,707.94,1,CUST-00120,Card
TXN-004001,2024-01-06,SANDTON CITY,GP,Sports & Outdoors,"R 1,531.50",4,CUST-01265,Mobile Money
TXN-004002,12 Jul 2024,SANDTON CITY,GP,Clothing,2833.41,2,CUST-00885,EFT
TXN-004003,02/12/2024,VA Waterfront,western cape,Cosmetics,R861.20,3,CUST-00120,EFT
TXN-004004,2024-06-18,Menlyn,Gauteng Province,F&B,R 358.10,1,CUST-00820,Card
TXN-004005,08-09-2024,V&A Waterfront,W. Cape,food & beverage,R654.17,2,CUST-00822,Cash
TXN-004006,28/09/2024,Sandton City Mall,gauteng,CLOTHING,R1814.46,1,,Card
TXN-004007,2024-10-06,online,W. Cape,Clothes,"R 2,343.42",1,CUST-01047,Mobile Money
TXN-004008,2024-10-16,VA Waterfront,WC,Clothes,R3458,3,CUST-01350,Mobile Money
TXN-004009,2024-02-23,Canal Walk,western cape,home & living,R2369.15,2,CUST-00015,Cash
TXN-004010,08-25-2024,menlyn park,GP,electronics,"R 7,278.94",1,CUST-00092,Mobile Money
TXN-004011,09/10/2024,Eastgate,Gauteng Province,Clothes,"R 2,230.74",2,,EFT
TXN-004012,12-16-2024,canal walk,Western cape,Sport,R5549,4,CUST-00657,Cash
TXN-004013,22/11/2024,menlyn park,gauteng,Food,R420.87,4,CUST-00159,Card
TXN-004014,05-12-2024,Baywest,Eastern Cape,Food,R609,3,CUST-00135,EFT
TXN-004015,16 Dec 2024,canal walk,WC,food & beverage,R1088.30,2,CUST-00199,EFT
TXN-004016,03 Dec 2024,VA Waterfront,Western cape,H&L,R2598.64,1,CUST-00100,Mobile Money
TXN-004017,12-07-2024,Gateway Umhlanga,KwaZulu Natal,home & living,R1790.87,1,CUST-00060,EFT
TXN-004018,30/01/2024,Bay West Mall,EC,F&B,R557,2,CUST-00476,EFT
TXN-004019,20/06/2024,Mall of North,LP,ELECTRONICS,13271.36,2,CUST-00190,EFT
TXN-004020,16/09/2024,,Limpopo,Food & Beverage,R161.42,1,CUST-00363,EFT
TXN-004021,17/07/2024,mall of the north,LP,Sport,R 3 491.93,2,CUST-00130,Mobile Money
TXN-004022,2024-12-20,canal walk,W. Cape,home & living,R-16202.98,1,CUST-01980,Card
TXN-004023,07/06/2024,baywest mall,Eastern Cape,Clothing,623.77,1,CUST-01496,Cash
TXN-004024,13 Oct 2024,Eastgate Mall,Gauteng,beauty,R 509.55,2,CUST-01854,Cash
TXN-004025,17 Sep 2024,ONLINE,Gauteng,food & beverage,R619.98,3,CUST-01404,Card
TXN-004026,07-03-2024,sandton city,Gauteng Province,Elec.,R6170.23,1,CUST-00518,Mobile Money
TXN-004027,09 Jun 2024,,GP,Sport,2482.89,3,CUST-01002,EFT
TXN-004028,19 Nov 2024,MOTN,Limpopo Province,electronics,R3639.03,2,CUST-00102,Card
TXN-004029,2024-12-08,V and A Waterfront,western cape,ELECTRONICS,"R 16,107.57",1,,Cash
TXN-004030,20/12/2024,Menlyn Park,,CLOTHING,"R 3,160.91",1,CUST-00884,Mobile Money
TXN-004031,2024-07-05,Gateway Umhlanga,Kwazulu-Natal,food & beverage,R491.89,2,CUST-00762,Mobile Money
TXN-004032,20/11/2024,eastgate,Gauteng Province,Home & Living,R 6 780.26,2,CUST-01722,Cash
TXN-004033,02-18-2024,V and A Waterfront,W. Cape,electronics,5577.38,1,CUST-00216,Cash
TXN-004034,14/07/2024,online,Western cape,Cosmetics,1852.44,2,,Mobile Money
TXN-004035,02-06-2024,,KwaZulu Natal,Home and Living,R460.90,5,CUST-01786,EFT
TXN-004036,26/08/2024,gateway umhlanga,KZN,beauty,R460,2,CUST-01720,Cash
TXN-004037,2024-07-27,Menlyn Park Mall,GP,electronics,R9191,3,CUST-00657,EFT
TXN-004038,2024-07-10,,KZN,Tech,"R 7,429.22",1,CUST-00149,EFT
TXN-004039,13/06/2024,Canal Walk Mall,Western Cape,H&L,R4389.15,3,CUST-00152,EFT
TXN-004040,01/04/2024,,gauteng,Food,R577.76,1,CUST-00915,Mobile Money
TXN-004041,11-25-2024,canal walk,Western cape,food & beverage,R346,2,CUST-00039,Card
TXN-004042,12-18-2024,Canal walk,Western cape,food & beverage,R369.98,3,CUST-01979,Card
TXN-004043,30/06/2024,Mall of the North,limpopo,Beauty,R1642.82,2,CUST-00146,Cash
TXN-004044,20 Jun 2024,Canal Walk,western cape,Food and Beverage,R 438.91,1,CUST-01993,Mobile Money
TXN-004045,15 May 2024,Gateway Umhlanga,KZN,Apparel,R719.77,3,CUST-01963,Card
TXN-004046,09/02/2024,East Gate,Gauteng,sports,"R 1,572.06",2,CUST-00027,EFT
TXN-004047,04-21-2024,,WC,CLOTHING,2995.74,2,CUST-00169,EFT
TXN-004048,19/06/2024,V and A Waterfront,Western Cape,Home,R-557.53,1,CUST-01904,Mobile Money
TXN-004049,24 Dec 2024,Web,Gauteng,Clothes,R4666.16,1,CUST-00374,Mobile Money
TXN-004050,2024-12-22,Menlyn Park Mall,gauteng,food & beverage,840.17,3,CUST-01601,Mobile Money
TXN-004051,2024-11-13,Mall of North,Limpopo Province,beauty,R1951,2,CUST-00155,Card
TXN-004052,2024-08-18,Bay West Mall,eastern cape,sports,R1700,1,,Cash
TXN-004053,02-09-2024,Canal Walk,Western Cape,Elec.,"R 6,977.49",2,CUST-00021,Mobile Money
TXN-004054,2024-06-05,Baywest Mall,eastern cape,SPORTS,2294.99,4,CUST-00838,Mobile Money
TXN-004055,2024-11-26,Sandton City,Gauteng,clothing,-R785.58,1,CUST-00519,Mobile Money
TXN-004056,11-13-2024,Eastgate Mall,Gauteng Province,Electronics,R11763,1,CUST-01816,Card
TXN-004057,02 Sep 2024,V and A Waterfront,WC,Home & Living,R 724.30,1,CUST-00180,Card
TXN-004058,2024-05-06,,GP,Sports,R3548,1,CUST-01260,Card
TXN-004059,2024-10-23,Eastgate Mall,GP,Apparel,R 695.98,1,CUST-00057,Cash
TXN-004060,29 Feb 2024,Gateway Umhlanga,KZN,ELECTRONICS,R8107,3,CUST-00103,Mobile Money
TXN-004061,03-16-2024,ONLINE,limpopo,Home,R454.15,1,CUST-01154,EFT
TXN-004062,06/02/2024,Menlyn Park,gauteng,Tech,R 12 595.11,2,CUST-00243,Card
TXN-004063,06-20-2024,Canal Walk Mall,WC,Beauty,"R 1,640.03",2,CUST-01242,EFT
TXN-004064,18 Apr 2024,Gateway,KZN,sports,R 2 373.81,2,CUST-00188,Card
TXN-004065,01/09/2024,,Eastern Cape,Elec.,R6181,2,CUST-01212,Card
TXN-004066,04-26-2024,Baywest Mall,EC,clothing,"R 2,437.49",1,CUST-00164,Mobile Money
TXN-004067,01-15-2024,,LP,home & living,5526.83,1,CUST-01398,EFT
TXN-004068,01/04/2024,Canal Walk,western cape,Elec.,R12178,5,CUST-01736,Mobile Money
TXN-004069,28/02/2024,Sandton City,GP,Clothing,-R2479.51,1,CUST-01035,Mobile Money
TXN-004070,14/08/2024,baywest mall,,Sports & Outdoors,"R 3,423.64",1,CUST-01539,EFT
TXN-004071,21/10/2024,Baywest Mall,eastern cape,Clothing,814.04,1,CUST-00141,Card
TXN-004072,2024-09-22,Mall of North,Limpopo,H&L,R 3 162.47,2,CUST-00440,EFT
TXN-004073,29 Apr 2024,menlyn park,gauteng,Beauty & Health,R517.91,1,CUST-00112,Mobile Money
TXN-004074,2024-05-18,Canal Walk,Western cape,Food & Beverage,599.43,1,CUST-00154,EFT
TXN-004075,19 Nov 2024,baywest mall,Eastern Cape,ELECTRONICS,"R 14,007.87",2,CUST-01383,EFT
TXN-004076,09-27-2024,Eastgate Mall,,Home & Living,R583.73,3,CUST-00795,EFT
TXN-004077,2024-10-17,Web,GAUTENG,CLOTHING,R607,2,CUST-01790,EFT
TXN-004078,03-31-2024,gateway umhlanga,KZN,clothing,R1552,1,CUST-01799,Mobile Money
TXN-004079,09-28-2024,MOTN,limpopo,Cosmetics,1171.27,1,CUST-00123,Card
TXN-004080,30/08/2024,Online Store,GP,sports,R3523.96,1,CUST-00124,Mobile Money
TXN-004081,26/11/2024,menlyn park,Gauteng Province,Tech,9284.70,1,CUST-00373,Mobile Money
TXN-004082,08-16-2024,eastgate,GAUTENG,Food,156.91,4,CUST-00130,Card
TXN-004083,18/05/2024,Menlyn,Gauteng,Food,R439.96,2,CUST-00220,Cash
TXN-004084,09-05-2024,Gateway Mall Umhlanga,Kwazulu-Natal,BEAUTY,1013.57,1,CUST-01993,Mobile Money
TXN-004085,04-07-2024,Sandton City,gauteng,food & beverage,R449.63,1,,Cash
TXN-004086,02-10-2024,V&A Waterfront,,food & beverage,R 263.67,1,CUST-01206,Mobile Money
TXN-004087,30/08/2024,Baywest Mall,eastern cape,Food and Beverage,R 73.69,1,CUST-00511,Card
TXN-004088,12-06-2024,East Gate,GP,Sports,5275.49,5,CUST-01125,Mobile Money
TXN-004089,11-30-2024,ONLINE,Gauteng,Food and Beverage,R 900.09,1,CUST-00412,EFT
TXN-004090,05-04-2024,Gateway Umhlanga,kwazulu natal,Cosmetics,"R 1,352.78",2,CUST-00204,Mobile Money
TXN-004091,2024-03-11,gateway umhlanga,KZN,Clothes,R 611.43,1,CUST-00155,Card
TXN-004092,26/12/2024,Mall of North,LP,Electronics,R 14 333.88,1,CUST-00935,EFT
TXN-004093,31/08/2024,V&A waterfront,W. Cape,F&B,R 568.61,2,CUST-01971,EFT
TXN-004094,2024-12-08,online,LP,sports,R3244.92,1,,Mobile Money
TXN-004095,28 Dec 2024,,WC,Apparel,R 3 137.76,1,CUST-00057,Mobile Money
TXN-004096,10/04/2024,gateway umhlanga,Kwazulu-Natal,CLOTHING,R 356.26,1,CUST-00082,Cash
TXN-004097,23/09/2024,,KwaZulu Natal,F&B,R618.16,1,CUST-00659,Card
TXN-004098,2024-08-19,sandton city,gauteng,BEAUTY,"R 1,052.84",2,CUST-01710,Cash
TXN-004099,2024-09-04,baywest mall,E. Cape,home & living,R5724.53,2,CUST-01369,EFT
TXN-004100,06/11/2024,East Gate,GAUTENG,Cosmetics,R794.41,1,CUST-01192,EFT
TXN-004101,02-14-2024,Canal Walk,W. Cape,Food,R271.01,1,CUST-00823,Mobile Money
TXN-004102,09-28-2024,gateway umhlanga,KwaZulu-Natal,Sports & Outdoors,R494.15,2,CUST-01602,EFT
TXN-004103,10/04/2024,menlyn park,Gauteng Province,Apparel,1735.08,3,CUST-01066,Card
TXN-004104,02 Dec 2024,sandton city,gauteng,Cosmetics,R 385.78,2,CUST-00514,EFT
TXN-004105,2024-06-25,Baywest Mall,eastern cape,BEAUTY,"R 1,075.22",1,CUST-00416,Card
TXN-004106,07 Mar 2024,Gateway Umhlanga,Kwazulu-Natal,Home & Living,3899.13,2,CUST-00676,Card
TXN-004107,16 Aug 2024,Menlyn Park Mall,gauteng,Sports & Outdoors,R2869.84,1,CUST-00368,Mobile Money
TXN-004108,12-06-2024,Baywest,eastern cape,Sport,R 2 209.19,2,CUST-00081,Mobile Money
TXN-004109,06/04/2024,V&A waterfront,W. Cape,Beauty & Health,R 456.44,1,CUST-00040,Cash
TXN-004110,08-29-2024,,E. Cape,food & beverage,79.95,1,CUST-01063,EFT
TXN-004111,03-04-2024,Canal Walk,WC,Beauty,R696,1,CUST-01029,EFT
TXN-004112,2024-05-06,VA Waterfront,,CLOTHING,R356,4,CUST-00826,Card
TXN-004113,2024-09-29,Online,,Beauty & Health,"R 1,580.62",4,CUST-00922,Mobile Money
TXN-004114,2024-07-19,VA Waterfront,W. Cape,Home & Living,6663.25,2,CUST-00194,Cash
TXN-004115,2024-06-17,Canal walk,Western cape,Home & Living,R-155.20,1,CUST-01734,Card
TXN-004116,06-24-2024,Gateway,kwazulu natal,Food and Beverage,R447,1,CUST-01452,Mobile Money
TXN-004117,22/03/2024,Canal Walk,WC,sports,"R 2,579.41",4,CUST-00191,Mobile Money
TXN-004118,12-01-2024,Bay West Mall,E. Cape,F&B,769.10,2,CUST-01962,Card
TXN-004119,26 Feb 2024,V&A Waterfront,W. Cape,Cosmetics,"R 1,545.55",1,CUST-00337,EFT
TXN-004120,02-06-2024,Gateway,KwaZulu Natal,Elec.,R3748,2,CUST-00165,Cash
TXN-004121,07-07-2024,VA Waterfront,WC,home & living,R4395.18,2,CUST-00031,Card
TXN-004122,02-11-2024,Baywest Mall,E. Cape,F&B,(R448.31),1,CUST-00125,EFT
TXN-004123,03 Jan 2024,Eastgate,GP,Beauty & Health,R1212.25,3,CUST-01414,Card
TXN-004124,10-31-2024,Sandton City Mall,GAUTENG,Elec.,4789.08,2,CUST-00081,EFT
TXN-004125,05-06-2024,Gateway,KwaZulu Natal,beauty,(R2400.42),1,CUST-01626,EFT
TXN-004126,2024-07-23,MOTN,LP,Elec.,R721.23,1,CUST-00118,Cash
TXN-004127,2024-10-26,Mall of the North,limpopo,Clothing,R 2 907.40,2,CUST-01674,Mobile Money
TXN-004128,06-03-2024,,LP,ELECTRONICS,"R 4,878.19",1,CUST-01294,EFT
TXN-004129,2024-12-29,Eastgate Mall,GP,home & living,R3905,4,CUST-01034,EFT
TXN-004130,04 Oct 2024,,Gauteng,Apparel,R 3 438.59,1,CUST-01153,Card
TXN-004131,15 Jun 2024,,Gauteng Province,clothing,R2195.07,1,CUST-00185,Card
TXN-004132,23/02/2024,menlyn park,gauteng,Home & Living,R 4 813.83,3,CUST-00117,Mobile Money
TXN-004133,29 Nov 2024,Mall of the North,,Cosmetics,1971.55,4,CUST-00066,Cash
TXN-004134,06-27-2024,Baywest,Eastern Cape,Sports & Outdoors,R3678,1,CUST-00007,Card
TXN-004135,2024-11-15,Canal Walk,WC,Beauty,"R 1,633.89",4,CUST-01976,EFT
TXN-004136,19 Dec 2024,,Limpopo Province,Sport,R 5 996.34,1,CUST-00115,Mobile Money
TXN-004137,08-16-2024,Canal Walk,WC,Home,R294.69,2,CUST-00116,Card
TXN-004138,2024-12-14,Gateway,kwazulu natal,Sports & Outdoors,2933.03,2,CUST-01354,Card
TXN-004139,28 Apr 2024,Baywest,eastern cape,Sports & Outdoors,R4291,1,CUST-00580,Mobile Money
TXN-004140,16 Nov 2024,Mall of the North,LP,Sport,R 2 370.23,2,CUST-01885,Cash
TXN-004141,09-10-2024,Menlyn Park Mall,GP,Sports,R2210,1,CUST-00146,EFT
TXN-004142,08-22-2024,V&A Waterfront,WC,Beauty,R376.53,1,CUST-00128,Card
TXN-004143,2024-04-24,V and A Waterfront,WC,Sports,R4242.43,2,CUST-00124,Card
TXN-004144,05/04/2024,,Limpopo,Clothes,217.57,3,CUST-00310,EFT
TXN-004145,19/11/2024,Canal Walk Mall,Western Cape,Elec.,R5757.90,2,CUST-01258,Mobile Money
TXN-004146,12-01-2024,V&A,western cape,Beauty & Health,R503.64,1,CUST-01988,Cash
TXN-004147,09 Dec 2024,ONLINE,Limpopo,H&L,"R 8,650.64",2,CUST-00185,Card
TXN-004148,16 Feb 2024,V&A,,Food and Beverage,R526,1,CUST-01579,Card
TXN-004149,08-25-2024,Eastgate Mall,GAUTENG,beauty,R809,1,CUST-00159,Card
TXN-004150,07/07/2024,Baywest Mall,Eastern Cape,Electronics,R5684,2,CUST-00750,Card
TXN-004151,2024-11-21,,gauteng,Sport,1809.29,1,CUST-01783,Mobile Money
TXN-004152,2024-02-08,Canal Walk,W. Cape,ELECTRONICS,-R12185.81,2,CUST-00063,EFT
TXN-004153,08-03-2024,baywest mall,E. Cape,Elec.,3087.30,1,CUST-00309,Card
TXN-004154,2024-11-06,Web,WC,ELECTRONICS,R 12 995.01,1,CUST-00397,Mobile Money
TXN-004155,21/04/2024,Menlyn Park Mall,GAUTENG,Home & Living,R473.30,1,CUST-00002,Mobile Money
TXN-004156,18 May 2024,menlyn park,gauteng,electronics,R4592.77,3,CUST-01462,Mobile Money
TXN-004157,07 Jun 2024,mall of the north,Limpopo,electronics,R2710,1,CUST-00197,Card
TXN-004158,2024-03-03,,KwaZulu-Natal,Food & Beverage,271.29,3,CUST-00049,Card
TXN-004159,30 Mar 2024,V and A Waterfront,W. Cape,F&B,R194.09,1,CUST-01800,Mobile Money
TXN-004160,04-08-2024,,Eastern Cape,Sports,R3735.69,2,CUST-00095,Mobile Money
TXN-004161,2024-10-10,Eastgate,,Beauty & Health,818.47,3,,Mobile Money
TXN-004162,2024-12-13,V and A Waterfront,western cape,Electronics,R15663,2,CUST-00644,Cash
TXN-004163,10/12/2024,Canal walk,W. Cape,SPORTS,1995.83,3,CUST-01962,Card
TXN-004164,01/09/2024,Eastgate,GP,Tech,7737.02,1,CUST-01187,Cash
TXN-004165,2024-11-14,Gateway Umhlanga,KwaZulu Natal,sports,2362.93,2,CUST-00171,EFT
TXN-004166,25 Mar 2024,gateway umhlanga,kwazulu natal,F&B,R519.65,1,CUST-00191,Mobile Money
TXN-004167,05 Apr 2024,,kwazulu natal,Home & Living,R 6 031.98,1,CUST-00051,Mobile Money
TXN-004168,2024-09-13,,WC,Food & Beverage,R 205.90,1,CUST-00858,Mobile Money
TXN-004169,12-22-2024,VA Waterfront,W. Cape,ELECTRONICS,R12970.87,3,CUST-00035,Mobile Money
TXN-004170,19/07/2024,Canal walk,W. Cape,H&L,R2017.39,3,CUST-01859,Mobile Money
TXN-004171,10-21-2024,Mall of the North,LP,home & living,R201.57,2,CUST-01564,Cash
TXN-004172,24 Aug 2024,Eastgate,Gauteng Province,Clothes,R816.71,4,CUST-01943,Cash
TXN-004173,31 May 2024,Online,Limpopo Province,Home and Living,R4292.20,3,CUST-00882,EFT
TXN-004174,16/05/2024,menlyn park,GAUTENG,Clothing,R2850,2,CUST-00819,EFT
TXN-004175,05-11-2024,gateway umhlanga,KwaZulu Natal,CLOTHING,R1387.74,2,,EFT
TXN-004176,12-15-2024,eastgate,gauteng,ELECTRONICS,10910.33,3,CUST-00654,Mobile Money
TXN-004177,11-20-2024,SANDTON CITY,GAUTENG,Sports & Outdoors,R1840.91,1,CUST-00596,Mobile Money
TXN-004178,2024-12-13,baywest mall,EC,Sport,1399.06,4,CUST-01178,Cash
TXN-004179,30/11/2024,Bay West Mall,eastern cape,BEAUTY,R2199.43,3,CUST-00163,Card
TXN-004180,2024-07-24,Baywest Mall,Eastern Cape,Sport,1248.18,4,CUST-00287,Card
TXN-004181,13/12/2024,Canal Walk,western cape,SPORTS,R 6 334.94,2,CUST-00073,EFT
TXN-004182,01-29-2024,Menlyn,Gauteng,Home,"R 4,335.24",1,CUST-01772,EFT
TXN-004183,18/02/2024,Canal Walk Mall,western cape,Home and Living,R 5 419.68,3,CUST-01863,EFT
TXN-004184,16/06/2024,Gateway Mall Umhlanga,KZN,SPORTS,-R442.55,3,CUST-00664,Card
TXN-004185,12/10/2024,online,Gauteng,Cosmetics,R-3656.31,3,CUST-01446,EFT
TXN-004186,04-13-2024,Menlyn Park,GP,BEAUTY,R337.25,2,CUST-01535,Card
TXN-004187,09-29-2024,Bay West Mall,E. Cape,clothing,R 2 393.41,2,CUST-00326,Cash
TXN-004188,14 Nov 2024,V&A waterfront,,food & beverage,R-3729.30,1,CUST-00123,Card
TXN-004189,12 Feb 2024,,Limpopo Province,clothing,R1731.74,1,CUST-01420,Card
TXN-004190,13/03/2024,baywest mall,eastern cape,Tech,"R 3,187.28",2,CUST-00615,EFT
TXN-004191,29 Mar 2024,eastgate,Gauteng Province,Clothes,2498.09,3,CUST-01845,Card
TXN-004192,2024-03-02,,kwazulu natal,Food,R 683.39,1,CUST-00981,Mobile Money
TXN-004193,12 Feb 2024,,W. Cape,food & beverage,R517.21,3,CUST-01453,EFT
TXN-004194,2024-02-04,Eastgate Mall,GP,Sports,R 481.19,2,CUST-00196,Cash
TXN-004195,03-25-2024,Bay West Mall,Eastern Cape,F&B,R570.68,3,CUST-01236,EFT
TXN-004196,07-18-2024,,LP,Clothes,2944.94,1,CUST-01835,EFT
TXN-004197,09 Jun 2024,Sandton City Mall,GP,Apparel,R2756.86,1,CUST-01357,EFT
TXN-004198,05/08/2024,MOTN,limpopo,Apparel,R701.11,2,CUST-01924,EFT
TXN-004199,12 Mar 2024,Baywest,,Clothes,R2645.99,1,CUST-00093,Mobile Money
TXN-004200,06-21-2024,Web,eastern cape,Food,R 394.15,4,CUST-00067,Mobile Money
TXN-004201,04/09/2024,V&A waterfront,Western cape,Beauty,R 1 870.94,1,CUST-00475,EFT
TXN-004202,2024-12-23,,limpopo,Food & Beverage,R 569.94,2,CUST-00544,EFT
TXN-004203,14/07/2024,Canal walk,western cape,Food,R564.22,1,CUST-00640,EFT
TXN-004204,08/08/2024,online,Gauteng,beauty,R277.94,1,CUST-01103,EFT
TXN-004205,10-18-2024,sandton city,Gauteng Province,beauty,1479.79,2,CUST-01095,Cash
TXN-004206,15/09/2024,Menlyn Park Mall,Gauteng,Tech,"R 12,514.43",1,CUST-00009,EFT
TXN-004207,2024-10-25,Canal Walk,Western cape,ELECTRONICS,R4072.76,2,CUST-01283,Card
TXN-004208,10-18-2024,,limpopo,BEAUTY,R575.18,2,CUST-00507,Card
TXN-004209,11-21-2024,Eastgate,GP,electronics,R 7 669.23,1,CUST-01102,EFT
TXN-004210,2024-04-22,V&A waterfront,WC,Cosmetics,R-719.72,1,CUST-00022,Mobile Money
TXN-004211,06-30-2024,Sandton city,Gauteng,Tech,"R 9,291.79",2,CUST-01611,Mobile Money
TXN-004212,31 Oct 2024,ONLINE,,BEAUTY,R1999.42,1,CUST-01746,EFT
TXN-004213,28/11/2024,sandton city,GAUTENG,Elec.,"R 1,697.74",2,CUST-01011,Mobile Money
TXN-004214,2024-04-28,,Kwazulu-Natal,Sports,R2280.94,3,,Mobile Money
TXN-004215,2024-01-31,East Gate,Gauteng Province,food & beverage,R 561.88,1,,EFT
TXN-004216,28/04/2024,Menlyn Park Mall,gauteng,Electronics,R 2 203.83,1,CUST-00159,EFT
